Email,Email_Age_Days,Email_Risk_Rating
user3328773@gmail.com,1568,Low
user3329634@outlook.com,192,Low
user3330945@yahoo.com,62,Medium
user3331619@icloud.com,885,Low
user3332402@yahoo.com,2764,Low
user3333341@outlook.com,1632,Low
user3334343@yahoo.com,1002,Low
user3335109@hotmail.com,760,Low
user3336433@gmail.com,1822,Low
user3337381@gmail.com,1124,Low
user3338540@yahoo.com,2513,Low
user3339484@gmail.com,2437,Low
user3340139@gmail.com,1607,Low
user3341454@gmail.com,59,Medium
user3342826@outlook.com,1152,Low
user3343858@icloud.com,94,Medium
user3344807@icloud.com,785,Low
user3345909@gmail.com,28,High
user3346339@gmail.com,1379,Low
user3347568@gmail.com,1154,Low
user3348412@icloud.com,2387,Low
user3349419@hotmail.com,16,High
user3350838@yahoo.com,61,Medium
user3351692@gmail.com,1291,Low
user3352337@yahoo.com,588,Low
user3353217@outlook.com,1286,Low
user3354754@outlook.com,630,Low
user3355480@gmail.com,815,Low
user3356722@outlook.com,15,High
user3357370@outlook.com,2154,Low
user3358316@hotmail.com,2729,Medium
user3359267@gmail.com,1795,Low
user3360522@icloud.com,24,High
user3361553@icloud.com,1116,Low
user3362277@yahoo.com,2373,Low
user3363859@icloud.com,623,Low
user3364401@icloud.com,159,Medium
user3365683@icloud.com,743,Low
user3366118@icloud.com,246,Low
user3367930@icloud.com,218,Medium
user3368367@gmail.com,110,Medium
user3369675@icloud.com,1672,Low
user3370828@gmail.com,148,Medium
user3371126@outlook.com,2071,Low
user3372818@icloud.com,518,Low
user3373805@icloud.com,64,Medium
user3374290@gmail.com,1844,Low
user3375437@outlook.com,852,Low
user3376846@yahoo.com,443,Low
user3377696@gmail.com,169,Medium
user3378328@icloud.com,27,High
user3379444@yahoo.com,352,Low
user3380103@gmail.com,2304,Low
user3381226@gmail.com,1432,Low
user3382597@hotmail.com,2501,Low
user3383186@outlook.com,82,Medium
user3384573@outlook.com,667,Low
user3385286@icloud.com,199,Low
user3386783@outlook.com,1236,Low
user3387687@outlook.com,766,Low
user3388647@icloud.com,1412,Low
user3389207@gmail.com,32,Medium
user3390801@hotmail.com,138,Medium
user3391431@outlook.com,2253,Low
user3392987@outlook.com,2431,Low
user3393732@gmail.com,2550,Low
user3394677@icloud.com,37,Medium
user3395621@outlook.com,2496,Low
user3396378@outlook.com,2868,Low
user3397337@gmail.com,2205,Low
user3398109@outlook.com,1422,Low
user3399641@icloud.com,853,Low
user3400516@hotmail.com,587,Low
user3401736@yahoo.com,1135,Low
user3402892@outlook.com,37,Medium
user3403269@gmail.com,2675,Low
user3404358@outlook.com,115,Medium
user3405148@yahoo.com,2495,Low
user3406422@icloud.com,1905,Low
user3407465@yahoo.com,241,Low
user3408363@yahoo.com,921,Low
user3409559@hotmail.com,2090,Low
user3410583@yahoo.com,109,Medium
user3411298@hotmail.com,2721,Low
user3412107@gmail.com,2180,Low
user3413313@icloud.com,495,Medium
user3414241@outlook.com,1690,Medium
user3415692@outlook.com,381,Low
user3416512@gmail.com,1799,Low
user3417665@gmail.com,2175,Low
user3418968@outlook.com,2818,Low
user3419508@hotmail.com,1634,Low
user3420582@hotmail.com,511,Low
user3421728@icloud.com,151,Medium
user3422922@hotmail.com,1000,Low
user3423854@icloud.com,1622,Low
user3424228@yahoo.com,6,High
user3425502@hotmail.com,2046,Low
user3426688@hotmail.com,2795,Low
user3427203@icloud.com,151,Medium
user3428678@icloud.com,466,Low
user3429408@icloud.com,2814,Low
user3430143@gmail.com,1638,Low
user3431983@outlook.com,2387,Low
user3432619@gmail.com,539,Low
user3433223@icloud.com,2485,Low
user3434652@gmail.com,2695,Low
user3435984@gmail.com,97,Medium
user3436660@gmail.com,2369,Low
user3437539@icloud.com,1742,Low
user3438594@icloud.com,2605,Low
user3439648@yahoo.com,2346,Low
user3440474@hotmail.com,144,Medium
user3441845@gmail.com,1573,Low
user3442128@icloud.com,1279,Low
user3443805@hotmail.com,1582,Medium
user3444665@icloud.com,356,Low
user3445864@yahoo.com,442,Low
user3446951@gmail.com,494,Low
user3447154@yahoo.com,128,Low
user3448957@hotmail.com,700,Low
user3449246@hotmail.com,2095,Low
user3450123@hotmail.com,2265,Low
user3451292@hotmail.com,468,Low
user3452361@gmail.com,1265,Medium
user3453349@gmail.com,1531,Low
user3454611@icloud.com,1227,Low
user3455214@gmail.com,184,Low
user3456497@outlook.com,500,Low
user3457535@gmail.com,178,Medium
user3458920@outlook.com,2865,Low
user3459216@yahoo.com,1679,Low
user3460608@hotmail.com,158,Medium
user3461795@outlook.com,2447,Low
user3462118@yahoo.com,67,Medium
user3463627@yahoo.com,861,Low
user3464811@gmail.com,346,Medium
user3465972@yahoo.com,28,Medium
user3466341@gmail.com,346,Low
user3467532@icloud.com,1142,Low
user3468725@gmail.com,22,High
user3469690@icloud.com,2078,Low
user3470312@yahoo.com,2153,Low
user3471923@gmail.com,2776,Medium
user3472526@icloud.com,1625,Low
user3473459@outlook.com,1515,Low
user3474689@gmail.com,205,Low
user3475477@outlook.com,2506,Low
user3476744@gmail.com,303,Low
user3477125@hotmail.com,967,Low
user3478312@gmail.com,810,Low
user3479266@outlook.com,1688,Low
user3480604@yahoo.com,2442,Low
user3481490@hotmail.com,2974,Low
user3482823@yahoo.com,83,Medium
user3483415@gmail.com,1332,Low
user3484997@gmail.com,833,Low
user3485520@icloud.com,109,Medium
user3486297@gmail.com,57,Medium
user3487126@gmail.com,2445,Low
user3488304@yahoo.com,1422,Low
user3489335@outlook.com,153,Medium
user3490782@outlook.com,1150,Low
user3491161@gmail.com,1832,Low
user3492991@gmail.com,1743,Low
user3493382@hotmail.com,101,Medium
user3494872@hotmail.com,126,Medium
user3495732@gmail.com,503,Low
user3496696@outlook.com,172,Medium
user3497252@gmail.com,2785,Low
user3498401@hotmail.com,2350,Low
user3499704@icloud.com,213,Low
user3500729@icloud.com,1396,Low
user3501185@gmail.com,26,High
user3502133@hotmail.com,1773,Low
user3503580@icloud.com,21,High
user3504284@yahoo.com,1336,Low
user3505814@outlook.com,87,Medium
user3506178@yahoo.com,831,Low
user3507515@outlook.com,2511,Low
user3508996@icloud.com,200,Low
user3509611@gmail.com,143,Medium
user3510638@icloud.com,148,Medium
user3511782@outlook.com,541,Low
user3512156@hotmail.com,131,Medium
user3513673@yahoo.com,99,Medium
user3514249@yahoo.com,2762,Low
user3515855@icloud.com,953,Low
user3516574@outlook.com,102,Medium
user3517618@hotmail.com,448,Low
user3518539@yahoo.com,487,Low
user3519692@icloud.com,1074,Low
user3520122@yahoo.com,587,Low
user3521974@gmail.com,2305,Low
user3522752@outlook.com,2223,Low
user3523508@outlook.com,138,Medium
user3524517@icloud.com,418,Low
user3525123@hotmail.com,614,Low
user3526387@outlook.com,735,Low
user3527885@outlook.com,908,Low
user3528388@outlook.com,114,Medium
user3529547@icloud.com,1146,Low
user3530601@gmail.com,1419,Low
user3531468@yahoo.com,2540,Low
user3532605@outlook.com,1649,Low
user3533831@gmail.com,2555,Low
user3534390@outlook.com,174,Medium
user3535509@hotmail.com,75,Medium
user3536609@outlook.com,13,High
user3537405@yahoo.com,2688,Low
user3538688@hotmail.com,1661,Medium
user3539810@outlook.com,819,Low
user3540223@gmail.com,2434,Low
user3541952@outlook.com,2432,Low
user3542839@yahoo.com,505,Low
user3543529@gmail.com,1393,Low
user3544211@yahoo.com,2312,Medium
user3545648@yahoo.com,1705,Low
user3546142@hotmail.com,53,Medium
user3547858@icloud.com,2665,Low
user3548332@hotmail.com,2731,Low
user3549493@outlook.com,276,Low
user3550782@hotmail.com,1113,Low
user3551923@outlook.com,1250,Low
user3552998@outlook.com,2645,Low
user3553738@hotmail.com,698,Low
user3554281@yahoo.com,2479,Low
user3555966@gmail.com,2276,Low
user3556869@outlook.com,1452,Low
user3557804@yahoo.com,2886,Low
user3558542@yahoo.com,175,Medium
user3559922@hotmail.com,2300,Low
user3560421@outlook.com,1509,Low
user3561767@outlook.com,1217,Medium
user3562996@icloud.com,1658,Low
user3563856@icloud.com,2483,Low
user3564614@outlook.com,1566,Low
user3565351@outlook.com,242,Low
user3566555@outlook.com,2517,Low
user3567428@yahoo.com,2987,Low
user3568334@gmail.com,669,Low
user3569873@yahoo.com,801,Low
user3570492@icloud.com,1770,Low
user3571282@hotmail.com,59,Medium
user3572330@gmail.com,1515,Low
user3573999@hotmail.com,1402,Low
user3574659@outlook.com,2250,Low
user3575703@icloud.com,2927,Low
user3576368@outlook.com,2257,Low
user3577178@hotmail.com,20,High
user3578570@gmail.com,73,Medium
user3579107@hotmail.com,554,Low
user3580796@gmail.com,907,Low
user3581283@hotmail.com,855,Low
user3582305@yahoo.com,2216,Low
user3583937@outlook.com,44,Medium
user3584780@gmail.com,361,Low
user3585549@icloud.com,392,Low
user3586516@hotmail.com,2118,Low
user3587259@gmail.com,678,Low
user3588274@icloud.com,1287,Low
user3589723@yahoo.com,2679,Low
user3590897@outlook.com,2379,Low
user3591886@outlook.com,1783,Low
user3592504@gmail.com,173,Medium
user3593619@hotmail.com,2251,Medium
user3594555@yahoo.com,1803,Low
user3595828@outlook.com,476,Low
user3596617@yahoo.com,1962,Low
user3597821@icloud.com,2596,Low
user3598784@outlook.com,671,Low
user3599819@gmail.com,176,Medium
user3600178@hotmail.com,2944,Low
user3601638@hotmail.com,599,Low
user3602263@hotmail.com,2861,Low
user3603205@gmail.com,2835,Low
user3604123@hotmail.com,61,Medium
user3605987@gmail.com,88,Medium
user3606111@outlook.com,1074,Low
user3607155@hotmail.com,2741,Low
user3608593@hotmail.com,2278,Low
user3609942@hotmail.com,195,Low
user3610531@yahoo.com,2327,Low
user3611517@hotmail.com,2073,Low
user3612129@yahoo.com,2132,Low
user3613294@hotmail.com,1845,Low
user3614448@outlook.com,1232,Low
user3615585@outlook.com,493,Low
user3616581@gmail.com,1635,Low
user3617974@outlook.com,1571,Low
user3618773@icloud.com,2386,Low
user3619763@gmail.com,1158,Low
user3620941@yahoo.com,173,Medium
user3621500@gmail.com,795,Low
user3622444@icloud.com,2768,Low
user3623147@gmail.com,1442,Low
user3624868@gmail.com,50,Medium
user3625752@hotmail.com,1846,Low
user3626938@hotmail.com,2864,Low
user3627549@yahoo.com,57,Medium
user3628508@yahoo.com,333,Low
user3629812@hotmail.com,2619,Low
user3630497@gmail.com,997,Low
user3631632@gmail.com,1196,Low
user3632429@icloud.com,1233,Low
user3633962@gmail.com,2476,Low
user3634403@yahoo.com,585,Low
user3635901@hotmail.com,330,Low
user3636105@yahoo.com,99,Medium
user3637110@hotmail.com,1464,Low
user3638138@hotmail.com,230,Low
user3639224@hotmail.com,1344,Low
user3640126@yahoo.com,519,Low
user3641186@icloud.com,2729,Low
user3642932@hotmail.com,933,Low
user3643597@icloud.com,555,Low
user3644790@hotmail.com,1435,Low
user3645806@hotmail.com,2854,Low
user3646535@icloud.com,196,Low
user3647354@yahoo.com,1027,Low
user3648938@yahoo.com,758,Low
user3649269@outlook.com,732,Low
user3650408@hotmail.com,1979,Low
user3651937@yahoo.com,77,Medium
user3652361@gmail.com,1257,Low
user3653996@outlook.com,1228,Low
user3654925@icloud.com,600,Low
user3655945@icloud.com,2656,Low
user3656544@yahoo.com,475,Low
user3657490@yahoo.com,1356,Low
user3658402@yahoo.com,175,Low
user3659499@icloud.com,1283,Low
user3660938@outlook.com,1934,Medium
user3661684@icloud.com,109,Medium
user3662423@gmail.com,2261,Low
user3663218@gmail.com,428,Low
user3664538@outlook.com,608,Low
user3665976@icloud.com,1719,Low
user3666329@icloud.com,117,Medium
user3667523@outlook.com,999,Low
user3668937@yahoo.com,720,Medium
user3669760@icloud.com,1593,Low
user3670109@outlook.com,2179,Low
user3671414@hotmail.com,948,Low
user3672156@outlook.com,1259,Low
user3673190@gmail.com,108,Medium
user3674704@yahoo.com,196,Low
user3675450@icloud.com,295,Low
user3676544@yahoo.com,1135,Low
user3677993@hotmail.com,1013,Low
user3678429@icloud.com,187,Low
user3679755@hotmail.com,1097,Low
user3680222@gmail.com,1155,Low
user3681886@yahoo.com,2600,Low
user3682517@gmail.com,277,Low
user3683129@yahoo.com,88,Medium
user3684775@icloud.com,20,High
user3685797@outlook.com,191,Low
user3686969@outlook.com,1971,Low
user3687372@yahoo.com,149,Medium
user3688890@icloud.com,317,Low
user3689129@outlook.com,236,Low
user3690336@outlook.com,1883,Low
user3691356@outlook.com,1469,Low
user3692200@gmail.com,1029,Low
user3693791@icloud.com,2459,Low
user3694284@outlook.com,330,Low
user3695381@icloud.com,1666,Medium
user3696908@hotmail.com,778,Low
user3697255@icloud.com,1205,Low
user3698959@icloud.com,2716,Low
user3699245@icloud.com,103,Medium
user3700625@yahoo.com,2936,Low
user3701879@outlook.com,157,Medium
user3702788@outlook.com,732,Low
user3703124@hotmail.com,797,Low
user3704828@hotmail.com,1330,Low
user3705870@outlook.com,1947,Low
user3706534@icloud.com,355,Low
user3707833@outlook.com,96,Medium
user3708458@icloud.com,2478,Low
user3709158@hotmail.com,1294,Low
user3710543@hotmail.com,1545,Low
user3711298@icloud.com,2273,Low
user3712739@yahoo.com,842,Low
user3713131@yahoo.com,1138,Low
user3714538@yahoo.com,2958,Low
user3715252@yahoo.com,126,Medium
user3716392@outlook.com,1506,Low
user3717207@gmail.com,173,Medium
user3718868@outlook.com,1483,Low
user3719486@hotmail.com,41,Medium
user3720482@yahoo.com,2292,Low
user3721953@icloud.com,1805,Low
user3722658@gmail.com,657,Low
user3723162@yahoo.com,195,Low
user3724743@outlook.com,2739,Low
user3725836@gmail.com,175,Medium
user3726707@icloud.com,366,Low
user3727153@icloud.com,992,Low
user3728511@yahoo.com,75,Medium
user3729814@yahoo.com,2932,Low
user3730757@hotmail.com,1491,Low
user3731325@yahoo.com,177,Medium
user3732773@gmail.com,2499,Low
user3733984@gmail.com,931,Low
user3734164@outlook.com,178,Medium
user3735549@hotmail.com,233,Low
user3736906@icloud.com,695,Low
user3737527@yahoo.com,1133,Low
user3738848@icloud.com,1658,Low
user3739536@icloud.com,2134,Low
user3740247@hotmail.com,2366,Low
user3741404@hotmail.com,113,Medium
user3742699@hotmail.com,592,Low
user3743572@icloud.com,2092,Low
user3744740@icloud.com,2957,Low
user3745244@outlook.com,2133,Low
user3746629@hotmail.com,1905,Low
user3747127@yahoo.com,2581,Low
user3748436@yahoo.com,260,Low
user3749274@yahoo.com,387,Low
user3750622@yahoo.com,1107,Low
user3751206@hotmail.com,2094,Low
user3752825@hotmail.com,2835,Low
user3753805@yahoo.com,2620,Low
user3754463@outlook.com,741,Low
user3755376@outlook.com,1007,Low
user3756352@outlook.com,2993,Low
user3757436@outlook.com,1808,Low
user3758935@hotmail.com,1470,Medium
user3759208@hotmail.com,2217,Low
user3760390@yahoo.com,333,Low
user3761665@icloud.com,156,Medium
user3762263@hotmail.com,129,Medium
user3763394@hotmail.com,2617,Low
user3764587@yahoo.com,1236,Low
user3765289@hotmail.com,1469,Low
user3766269@gmail.com,672,Low
user3767810@icloud.com,1804,Low
user3768527@outlook.com,1329,Low
user3769623@gmail.com,1177,Low
user3770434@hotmail.com,2278,Low
user3771217@outlook.com,2445,Low
user3772227@yahoo.com,2633,Low
user3773317@yahoo.com,1234,Low
user3774252@hotmail.com,2161,Low
user3775640@yahoo.com,1649,Medium
user3776386@gmail.com,782,Low
user3777941@hotmail.com,308,Medium
user3778327@icloud.com,2097,Low
user3779604@hotmail.com,1096,Low
user3780811@hotmail.com,1761,Low
user3781337@outlook.com,1127,Low
user3782338@icloud.com,519,Low
user3783918@icloud.com,361,Medium
user3784517@yahoo.com,2411,Low
user3785981@yahoo.com,2354,Low
user3786156@gmail.com,714,Medium
user3787494@outlook.com,192,Low
user3788860@gmail.com,11,High
user3789203@yahoo.com,1107,Low
user3790864@hotmail.com,807,Low
user3791792@gmail.com,2174,Low
user3792178@hotmail.com,1023,Low
user3793930@yahoo.com,97,Medium
user3794864@hotmail.com,1373,Medium
user3795423@icloud.com,169,Medium
user3796429@icloud.com,146,Medium
user3797919@yahoo.com,1325,Low
user3798343@outlook.com,67,Medium
user3799367@icloud.com,1887,Low
user3800217@yahoo.com,1949,Low
user3801712@gmail.com,1705,Low
user3802141@gmail.com,901,Low
user3803394@icloud.com,389,Low
user3804248@gmail.com,13,High
user3805726@outlook.com,2534,Medium
user3806542@icloud.com,420,Low
user3807587@yahoo.com,1224,Low
user3808642@outlook.com,146,Medium
user3809760@yahoo.com,1416,Low
user3810347@gmail.com,377,Low
user3811697@hotmail.com,465,Low
user3812255@icloud.com,2499,Low
user3813727@gmail.com,163,Medium
user3814646@gmail.com,906,Low
user3815616@icloud.com,2803,Low
user3816533@gmail.com,319,Low
user3817599@outlook.com,1878,Low
user3818767@outlook.com,228,Low
user3819911@yahoo.com,1928,Low
user3820894@hotmail.com,71,Medium
user3821211@yahoo.com,35,Medium
user3822699@outlook.com,1434,Low
user3823270@hotmail.com,748,Low
user3824363@hotmail.com,234,Low
user3825961@gmail.com,1620,Low
user3826561@icloud.com,136,Medium
user3827868@hotmail.com,805,Low
user3828740@gmail.com,1702,Low
user3829799@icloud.com,1983,Low
user3830895@yahoo.com,1342,Low
user3831894@gmail.com,1883,Low
user3832218@hotmail.com,2138,Low
user3833983@yahoo.com,2978,Low
user3834718@gmail.com,154,Medium
user3835158@hotmail.com,550,Low
user3836216@hotmail.com,2439,Low
user3837630@gmail.com,346,Low
user3838506@outlook.com,1440,Low
user3839280@outlook.com,457,Low
user3840762@icloud.com,2458,Low
user3841292@gmail.com,36,Medium
user3842209@gmail.com,348,Low
user3843738@gmail.com,1265,Low
user3844838@icloud.com,1422,Low
user3845852@icloud.com,197,Low
user3846281@hotmail.com,1390,Low
user3847491@icloud.com,144,Medium
user3848290@yahoo.com,2248,Low
user3849626@icloud.com,645,Low
user3850875@icloud.com,1037,Low
user3851197@hotmail.com,130,Medium
user3852703@icloud.com,113,Medium
user3853929@yahoo.com,654,Low
user3854951@outlook.com,1032,Low
user3855229@icloud.com,28,High
user3856877@icloud.com,714,Low
user3857262@gmail.com,1289,Low
user3858916@hotmail.com,146,Medium
user3859939@yahoo.com,35,Medium
user3860510@icloud.com,2187,Low
user3861730@outlook.com,787,Low
user3862741@outlook.com,110,Medium
user3863289@icloud.com,830,Low
user3864916@yahoo.com,422,Low
user3865789@yahoo.com,1503,Medium
user3866287@gmail.com,2544,Low
user3867151@gmail.com,1945,Low
user3868574@hotmail.com,598,Low
user3869808@gmail.com,677,Low
user3870415@icloud.com,1293,Low
user3871749@icloud.com,1541,Low
user3872319@yahoo.com,1572,Low
user3873627@hotmail.com,39,Medium
user3874837@yahoo.com,1241,Low
user3875358@hotmail.com,2995,Low
user3876313@gmail.com,43,Medium
user3877710@icloud.com,2792,Low
user3878736@gmail.com,38,High
user3879107@yahoo.com,197,Low
user3880833@icloud.com,178,High
user3881567@hotmail.com,1581,Low
user3882882@yahoo.com,1862,Low
user3883739@icloud.com,2921,Low
user3884676@hotmail.com,839,Low
user3885549@gmail.com,579,Low
user3886539@yahoo.com,441,Medium
user3887508@outlook.com,2861,Low
user3888280@icloud.com,143,Medium
user3889539@icloud.com,986,Low
user3890607@gmail.com,151,Medium
user3891244@yahoo.com,611,Low
user3892313@hotmail.com,106,Medium
user3893158@yahoo.com,1329,Medium
user3894109@icloud.com,162,Medium
user3895297@hotmail.com,1523,Low
user3896142@gmail.com,2039,Low
user3897829@icloud.com,42,Medium
user3898698@outlook.com,2747,Low
user3899347@outlook.com,1246,Low
user3900642@hotmail.com,2805,Low
user3901924@hotmail.com,423,Low
user3902202@gmail.com,2980,Low
user3903769@hotmail.com,2907,Low
user3904968@yahoo.com,1488,Low
user3905468@hotmail.com,1965,Low
user3906989@icloud.com,433,Low
user3907598@gmail.com,337,Low
user3908606@hotmail.com,459,Low
user3909937@yahoo.com,2778,Low
user3910249@yahoo.com,2355,Low
user3911416@gmail.com,1479,Low
user3912694@hotmail.com,2418,Low
user3913232@outlook.com,1653,Low
user3914850@icloud.com,1020,Low
user3915744@icloud.com,1057,Low
user3916216@icloud.com,2857,Low
user3917186@hotmail.com,1152,Low
user3918863@icloud.com,449,Low
user3919391@gmail.com,612,Low
user3920856@hotmail.com,441,Low
user3921755@gmail.com,892,Low
user3922608@hotmail.com,421,Low
user3923999@hotmail.com,2698,Low
user3924398@gmail.com,557,Low
user3925355@yahoo.com,2614,Low
user3926918@gmail.com,927,Low
user3927156@yahoo.com,1482,Low
user3928809@yahoo.com,463,Low
user3929740@yahoo.com,949,Low
user3930424@hotmail.com,182,Low
user3931127@outlook.com,2341,Low
user3932582@outlook.com,1796,Low
user3933656@yahoo.com,1444,Low
user3934358@yahoo.com,1741,Low
user3935820@yahoo.com,1006,Low
user3936312@hotmail.com,197,Low
user3937730@hotmail.com,2597,Medium
user3938568@yahoo.com,352,Low
user3939935@hotmail.com,2452,Low
user3940135@gmail.com,841,Medium
user3941204@hotmail.com,330,Low
user3942924@icloud.com,430,Low
user3943581@outlook.com,1956,Low
user3944213@yahoo.com,702,Low
user3945308@hotmail.com,2639,Low
user3946406@outlook.com,143,Medium
user3947658@icloud.com,700,Low
user3948156@yahoo.com,1366,Low
user3949434@gmail.com,986,Low
user3950348@yahoo.com,1160,Low
user3951865@hotmail.com,2528,Low
user3952153@gmail.com,51,Medium
user3953300@icloud.com,1078,Low
user3954706@gmail.com,1307,Low
user3955333@icloud.com,485,Low
user3956620@icloud.com,2276,Low
user3957752@outlook.com,2907,Low
user3958961@outlook.com,2235,Low
user3959515@outlook.com,1650,Low
user3960769@yahoo.com,320,Low
user3961206@icloud.com,135,Low
user3962898@outlook.com,2869,Low
user3963186@gmail.com,2747,Low
user3964767@yahoo.com,1621,Medium
user3965402@outlook.com,764,Low
user3966484@outlook.com,2908,Low
user3967581@hotmail.com,180,Low
user3968558@outlook.com,688,Low
user3969218@yahoo.com,227,Low
user3970672@hotmail.com,354,Low
user3971235@hotmail.com,2483,Low
user3972303@hotmail.com,1414,Low
user3973433@icloud.com,1659,Low
user3974755@outlook.com,2131,Low
user3975773@yahoo.com,233,Low
user3976131@hotmail.com,669,Low
user3977755@icloud.com,2922,Low
user3978859@outlook.com,1998,Low
user3979303@icloud.com,2813,Low
user3980708@yahoo.com,142,Medium
user3981251@hotmail.com,2204,Low
user3982199@icloud.com,128,Medium
user3983877@icloud.com,85,Medium
user3984633@icloud.com,614,Low
user3985952@yahoo.com,2616,Low
user3986415@outlook.com,95,Low
user3987124@icloud.com,2400,Low
user3988237@yahoo.com,2151,Low
user3989634@gmail.com,1629,Low
user3990662@icloud.com,2028,Low
user3991712@yahoo.com,2832,Low
user3992543@icloud.com,1290,Low
user3993989@gmail.com,2969,Low
user3994335@icloud.com,2192,Low
user3995886@yahoo.com,2156,Low
user3996487@gmail.com,2341,Low
user3997297@gmail.com,302,Medium
user3998728@hotmail.com,433,Low
user3999586@outlook.com,74,Medium
user4000528@gmail.com,2407,Low
